position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
45,Zona de nidificación del picaflor de Arica en Chaca ya cuenta con riego automatizado [FOTOS],elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/sociedad/zona-de-nidificacion-del-picaflor-de-arica-en-chaca-ya-cuenta-con-riego-automatizad,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/corteva_1.jpg,https://news.google.com/api/attachments/CC8iK0NnNXJaRlZxYjB3MFZuVlphVEEyVFJDZEFoaVFBeWdLTWdZSlVJS2xXZ0k,"07/27/2019, 07:00 AM, +0000 UTC",2019-07-27T07:00:00Z,
46,La primavera y chañar: El eterno mensajero que sustenta nuestro picaflor de Arica,elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/sociedad/la-primavera-y-chanar-el-eterno-mensajero-que-sustenta-nuestro-picaflor-de-arica,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/dsc04207-93.jpg,https://news.google.com/api/attachments/CC8iMkNnNTZWMDFmWlU5SFExbFFPWGxhVFJDZEFoaVFBeWdLTWd1QkFJYWtqQ1RnUjZyYVJR,"09/21/2020, 07:00 AM, +0000 UTC",2020-09-21T07:00:00Z,
47,"El picaflor de Arica en el mes del medio ambiente: Aprende, edúcate y ayudemos a rescatarlo",elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/medioambiente/el-picaflor-de-arica-en-el-mes-del-medio-ambiente-aprende-educate-y-ayudemos-r,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/picaflordearica.png,https://news.google.com/api/attachments/CC8iK0NnNUZVVGh4YUMxV1pGcFVVelkwVFJDZEFoaVFBeWdLTWdZWlFJeDV2QVU,"06/23/2020, 07:00 AM, +0000 UTC",2020-06-23T07:00:00Z,
48,Carabineros de Arica se capacitaron e iniciaron compromiso en la conservación del Picaflor de Arica [FOTOS],elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/sociedad/carabineros-de-arica-se-capacitaron-e-iniciaron-compromiso-en-la-conservacion-del-p,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/1_177.jpg,https://news.google.com/api/attachments/CC8iL0NnNVJkSEo2TVd4VVlUaFJaMVl6VFJDZEFoaVFBeWdLTWdrQmtKSVJQU2ZRemdF,"08/23/2019, 07:00 AM, +0000 UTC",2019-08-23T07:00:00Z,
49,"Se publica Plan de Recuperación, Conservación y Gestión del Picaflor de Arica",soychile.cl,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.soychile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.soychile.cl/arica/sociedad/2022/05/03/755464/plan-de-recuperacion-picaflor-arica.html,https://img.soy-chile.cl/Fotos/2022/05/03/file_20220503115504.jpg,https://news.google.com/api/attachments/CC8iK0NnNTFYMkkxYWt4aVVteEpTbWhMVFJDZkF4amtCU2dLTWdhQlE0cVFJUWc,"05/03/2022, 07:00 AM, +0000 UTC",2022-05-03T07:00:00Z,
50,Crean el Monumento Natural Picaflor de Arica para proteger a la pequeña ave,Meganoticias,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.meganoticias.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.meganoticias.cl/nacional/262018-picaflor-monumento-natural-conaf-regiones-arica.html,,,"05/23/2019, 07:00 AM, +0000 UTC",2019-05-23T07:00:00Z,
51,Bebederos de picaflores: ¿es recomendable tenerlos?,Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/bebederos-de-picaflores-es-recomendable-tenerlos/,https://laderasur.com/wp-content/uploads/2022/04/img-5317-picaflor-chico-bebedero-1080x-cesar-munoz.jpg,https://news.google.com/api/attachments/CC8iK0NnNUJkelJoUkhSck0xbzJWMjFyVFJERUF4aW1CU2dLTWdhQmNvU0hRZ1U,"04/28/2022, 07:00 AM, +0000 UTC",2022-04-28T07:00:00Z,
52,[VIDEO] Picaflor de Arica es protagonista de nuevo video de Novasur,soychile.cl,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.soychile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.soychile.cl/Arica/Sociedad/2017/04/16/458247/Picaflor-de-Arica-es-protagonista-de-nuevo-video-de-Novasur.aspx,http://img.soy-chile.cl/Fotos/2017/04/16/file_20170416101920.jpg,https://news.google.com/api/attachments/CC8iK0NnNHdOWGRMWm01ZldESnFaRGxCVFJEaEF4ajlCQ2dLTWdZRnNJcm10Z1k,"04/16/2017, 07:00 AM, +0000 UTC",2017-04-16T07:00:00Z,
53,Picaflores de Chile: un acercamiento a estas carismáticas y coloridas aves polinizadoras,Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/picaflores-de-chile-un-acercamiento-estas-carismaticas-y-coloridas-aves-polinizadoras/,https://laderasur.com/wp-content/uploads/2020/10/picaflor-de-arica-eulidia-yarrellii-xfernando-dixxaz.gif,https://news.google.com/api/attachments/CC8iK0NnNVBTVUp3VEhWbVF6VnVSbEpJVFJERUF4aW1CU2dLTWdZbGhZTE9zUVk,"10/14/2020, 07:00 AM, +0000 UTC",2020-10-14T07:00:00Z,
54,Con sendero interpretativo buscan fomentar el turismo de naturaleza en Camarones,Prensa Eventos,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://prensaeventos.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://prensaeventos.cl/con-sendero-interpretativo-buscan-fomentar-el-turismo-de-naturaleza-en-camarones/,https://prensaeventos.cl/wp-content/uploads/2021/07/Con-sendero-interpretativo-buscan-fomentar-el-turismo-de-naturaleza-en-Camarones.jpg,https://news.google.com/api/attachments/CC8iK0NnNHpTbk5KV1ZrelgwOUhVbWRaVFJEZ0F4al9CQ2dLTWdZWlU0ektKUWc,"07/29/2021, 07:00 AM, +0000 UTC",2021-07-29T07:00:00Z,
55,"Opinión: Picaflor de Arica, especie muy utilizada por las autoridades, a la espera de protección",elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/listado/opinion-picaflor-de-arica-especie-muy-utilizada-por-las-autoridades-la-espera-de-pro,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/picaflor_de_arica_0.jpg,https://news.google.com/api/attachments/CC8iMkNnNVBlamN3TUhOTGRYcGpSRUpuVFJDZEFoaVFBeWdLTWdzQkVJaTBuQ081TVNuWlN3,"08/12/2016, 07:00 AM, +0000 UTC",2016-08-12T07:00:00Z,Terra Ong
56,Reforestación podría salvar al ave más pequeña de Chile del peligro crítico de extinción,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/nacional/region-de-arica-y-parinacota/2018/10/11/reforestacion-podria-salvar-al-ave-mas-pequena-de-chile-del-peligro-critico-de-extincion.shtml,https://media.biobiochile.cl/wp-content/uploads/2018/10/reforestacin-podra-salvar-al-ave-ms-pequea-de-chile-del-peligro-crtico-de-extincin.jpg,https://news.google.com/api/attachments/CC8iK0NnNW1YMFYyYUMxMmNYWmxXVWhsVFJDTUJCakpCQ2dLTWdZVmNJaXFzUVk,"10/11/2018, 07:00 AM, +0000 UTC",2018-10-11T07:00:00Z,Emilio Lara
57,A pasos de la extinción: captan imágenes del ave más pequeña de Chile alimentándose en Arica,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2020/09/22/a-pasos-de-la-extincion-captan-imagenes-del-ave-mas-pequena-de-chile-alimentandose-en-arica.shtml,https://media.biobiochile.cl/wp-content/uploads/2020/09/a-pasos-de-la-extincion-captan-imagenes-del-ave-mas-pequena-de-chile-alimentandose-en-arica-e1600782897829.jpg,https://news.google.com/api/attachments/CC8iL0NnNVJZbHBxUTFCUFZGUXhSMlptVFJDaUF4amRCU2dLTWdtMVk1cmdxNk5yeUFJ,"09/22/2020, 07:00 AM, +0000 UTC",2020-09-22T07:00:00Z,Emilio Lara
58,Datos preocupantes: Estas son cinco especies en Chile que están en peligro de extinción,radioimagina.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.radioimagina.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.radioimagina.cl/2024/02/datos-preocupantes-estas-son-cinco-especies-en-chile-que-estan-en-peligro-de-extincion/,https://www.radioimagina.cl/wp-content/uploads/2024/02/Datos-preocupantes_-Estas-son-cinco-especies-en-Chile-que-estan-en-peligro-de-extincion.jpg,https://news.google.com/api/attachments/CC8iL0NnNTRWR2xZUkRBemJtcFhMVlIyVFJDZkF4ampCU2dLTWdtQlVKampIaWttQ2dJ,"02/19/2024, 08:00 AM, +0000 UTC",2024-02-19T08:00:00Z,
59,10 especies en peligro de extinción en Chile,Sala de Prensa,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.saladeprensa.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.saladeprensa.cl/10-especies-en-peligro-de-extincion-en-chile/,https://www.saladeprensa.cl/wp-content/uploads/2024/08/Huillin-en-peligro-de-extinsion-770x433.jpg,https://news.google.com/api/attachments/CC8iK0NnNVliMUZLVm5vMlh6aGhRMXA2VFJDZkF4ampCU2dLTWdZZFY0NHJJZ2c,"08/30/2024, 07:00 AM, +0000 UTC",2024-08-30T07:00:00Z,
60,10 de los animales chilenos más amenazados por la extinción,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/2012/03/18/10-de-los-animales-chilenos-mas-amenazados-por-la-extincion.shtml,http://media.biobiochile.cl/wp-content/uploads/2012/03/Picaflor-de-Arica.jpg,https://news.google.com/api/attachments/CC8iK0NnNW1YMFYyYUMxMmNYWmxXVWhsVFJDTUJCakpCQ2dLTWdZVmNJaXFzUVk,"03/18/2012, 07:00 AM, +0000 UTC",2012-03-18T07:00:00Z,Gabriela Ulloa
61,Chile: Proyectan un plan de recuperación para 107 especies de aves en peligro,Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://noticiasambientales.com/animales/chile-proyectan-un-plan-de-recuperacion-para-107-especies-de-aves-en-peligro/,,,"06/30/2017, 07:00 AM, +0000 UTC",2017-06-30T07:00:00Z,
62,Reaparece el picaflor de Arica en Chaca tras 10 años: solo quedan 400 ejemplares en peligro crítico,DUPLOS.CL,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://duplos.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://duplos.cl/tecnologia/servicio-biodiversidad-arica-picaflor-arica-especie-peligro-critico-64/264755/2026/04/08/,https://duplos.cl/wp-content/uploads/2026/04/servicio-biodiversidad-arica-picaflor-arica-especie-peligro-critico-64-860x484.webp,https://news.google.com/api/attachments/CC8iL0NnNUZWVzlzVWpWaVZERmFPVEpSVFJDZkF4amlCU2dLTWdrVlFJZ01xYVNpQ1FJ,"04/08/2026, 06:14 PM, +0000 UTC",2026-04-08T18:14:00Z,
