position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
11,"Crean microreserva de más de 15 hectáreas para proteger a picaflor de Arica, especie que está peligro crítico de extinción",The Clinic,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.theclinic.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.theclinic.cl/2026/02/25/crean-microreserva-de-mas-de-15-hectareas-para-proteger-a-picaflor-de-arica-especie-que-esta-peligro-critico-de-extincion/,https://static.theclinic.cl/media/2026/02/24-204236_638t_FotoJet-42.jpg,https://news.google.com/api/attachments/CC8iK0NnNDNOVUZLV1RCQlNXUTVabEZNVFJDWEF4anlCU2dLTWdZaFFvcnNIUWc,"02/25/2026, 08:00 AM, +0000 UTC",2026-02-25T08:00:00Z,
12,Identifican zona activa de reproducción y nidificación del picaflor de Arica en localidad de Cuya,conaf.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conaf.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.conaf.cl/identifican-zona-activa-de-reproduccion-y-nidificacion-del-picaflor-de-arica-en-localidad-de-cuya/,https://www.conaf.cl/wp-content/uploads/2024/10/24-10-2024-Arica.jpg,https://news.google.com/api/attachments/CC8iJ0NnNWxNbHBUVURaMlppMVNiRFp1VFJDZkF4ampCU2dLTWdNQkFEdw,"10/24/2024, 07:00 AM, +0000 UTC",2024-10-24T07:00:00Z,
13,Picaflor de Arica (Eulidia yarrellii) ©Fernando Díaz,Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/picaflores-de-chile-un-acercamiento-estas-carismaticas-y-coloridas-aves-polinizadoras/picaflor-de-arica-eulidia-yarrellii-fernando-diaz/,https://laderasur.com/wp-content/uploads/2020/10/picaflor-de-arica-eulidia-yarrellii-xfernando-dixxaz.gif,https://news.google.com/api/attachments/CC8iK0NnNVBTVUp3VEhWbVF6VnVSbEpJVFJERUF4aW1CU2dLTWdZbGhZTE9zUVk,"10/14/2020, 07:00 AM, +0000 UTC",2020-10-14T07:00:00Z,
14,"La urgencia por salvar al picaflor de Arica, el ave más pequeña de Chile y en peligro de extinción",Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/la-urgencia-por-salvar-al-picaflor-de-arica-el-ave-mas-pequena-de-chile-y-en-peligro-de-extincion/,https://laderasur.com/wp-content/uploads/2024/05/picaflor-de-arica.-credito-holger-teichmann-2301x1400.jpg,https://news.google.com/api/attachments/CC8iK0NnNVpabWxKYm05aWRWUjJPR2RrVFJDd0F4akdCU2dLTWdZZFlvd3p1UVk,"05/08/2024, 07:00 AM, +0000 UTC",2024-05-08T07:00:00Z,
15,CONAF inaugura Centro de Educación Ambiental en Monumento Natural del Picaflor de Arica,conaf.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conaf.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.conaf.cl/conaf-inaugura-centro-de-educacion-ambiental-en-monumento-natural-del-picaflor-de-arica/,https://www.conaf.cl/wp-content/uploads/2024/08/07-08-2024-3.jpg,https://news.google.com/api/attachments/CC8iK0NnNTVkV00xTFdwd1owdG5NMmxqVFJDZkF4ampCU2dLTWdZWjBJWnNSQVE,"08/07/2024, 07:00 AM, +0000 UTC",2024-08-07T07:00:00Z,
16,"Ministerio del Medio Ambiente abrió Consulta Ciudadana para el Plan de Recuperación, Conservación y Gestión del Picaflor de Arica",MMA – Ministerio del Medio Ambiente,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mma.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://mma.gob.cl/ministerio-del-medio-ambiente-abrio-consulta-ciudadana-para-el-plan-de-recuperacion-conservacion-y-gestion-del-picaflor-de-arica/,https://mma.gob.cl/wp-content/uploads/2021/07/IGP4791_Jorge_Herreros-1500x936.jpg,https://news.google.com/api/attachments/CC8iK0NnNXBNMWRoYzBRekxXSldlRUZhVFJDMUF4aTlCU2dLTWdZaFFvenNwUWM,"07/05/2021, 07:00 AM, +0000 UTC",2021-07-05T07:00:00Z,
17,"Columna de opinión: El picaflor de Arica, ave símbolo de la ciudad",MMA – Ministerio del Medio Ambiente,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mma.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://mma.gob.cl/columna-de-opinion-el-picaflor-de-arica-ave-simbolo-de-la-ciudad/,https://mma.gob.cl/wp-content/uploads/2020/09/062_IGP7062-pica-arica-alimentando-pollo-936x936.jpg,https://news.google.com/api/attachments/CC8iK0NnNDJha3RNVEc5U1RtbE5Tbk5yVFJDcUJCaXFCQ2dLTWdZQklJSXF3UUk,"09/29/2020, 07:00 AM, +0000 UTC",2020-09-29T07:00:00Z,
18,¡Ya tenemos los equipos ganadores del XVI Congreso Regional Explora de Investigación e Innovación Escolar Región Metropolitana Norte! - RM Norte,explora.cl,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://explora.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://explora.cl/rmnorte/ya-tenemos-los-equipos-ganadores-del-xvi-congreso-regional-explora-de-investigacion-e-innovacion-escolar-region-metropolitana-norte-2/,https://explora.cl/rmnorte/wp-content/uploads/sites/11/2022/10/Foto-grupal-1.png,https://news.google.com/api/attachments/CC8iL0NnNXhWVFI2YzBKNmMzVTVUVGgzVFJEbkF4ajJCQ2dLTWdrQlVaVGxLS2ZZcndF,"10/21/2022, 07:00 AM, +0000 UTC",2022-10-21T07:00:00Z,
19,Microrreservas: la estrategia que puede salvar de la extinción al pequeño picaflor de Arica | Chile,Mongabay,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://es.mongabay.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://es.mongabay.com/2020/12/microrreservas-la-estrategia-que-puede-salvar-de-la-extincion-al-pequeno-picaflor-de-arica-chile/,https://imgs.mongabay.com/wp-content/uploads/sites/25/2020/11/30124852/DSC02165.jpg,https://news.google.com/api/attachments/CC8iMkNnNVhObGxDYW1SaWIzUTNjelpsVFJEdkF4anJCQ2dLTWd1QklveWxsZVZNYy1sYVJR,"12/09/2020, 08:00 AM, +0000 UTC",2020-12-09T08:00:00Z,Barinia Montoya Montenegro
20,Picaflores de Chile: un acercamiento a estas carismáticas y coloridas aves polinizadoras,Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/picaflores-de-chile-un-acercamiento-estas-carismaticas-y-coloridas-aves-polinizadoras/,https://laderasur.com/wp-content/uploads/2020/10/picaflor-de-arica-eulidia-yarrellii-xfernando-dixxaz.gif,https://news.google.com/api/attachments/CC8iK0NnNVBTVUp3VEhWbVF6VnVSbEpJVFJERUF4aW1CU2dLTWdZbGhZTE9zUVk,"10/14/2020, 07:00 AM, +0000 UTC",2020-10-14T07:00:00Z,
