position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
11,Avistaron un huemul en el Parque Nacional Nahuel Huapi: una señal alentadora para la conservación,ANBariloche,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.anbariloche.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.anbariloche.com.ar/noticias/2026/04/16/103838-avistaron-un-huemul-en-el-parque-nacional-nahuel-huapi-una-senal-alentadora-para-la-conservacion,https://anbariloche-s3.cdn.net.ar/s3i233/2026/04/anbariloche/images/02/55/60/2556004_edd36b8cc2a694691caf0efa9e1c0c88bae6a614f57536659ef89e3a491d6030/lg.webp,https://news.google.com/api/attachments/CC8iK0NnNVVXV1J4YkY5eGFFSTVTR0paVFJERkF4aWxCU2dLTWdZUkVvNm1OZ2M,"04/16/2026, 06:57 PM, +0000 UTC",2026-04-16T18:57:00Z,
12,Descubren huemules en Magallanes: clave para conservación de especie en peligro de extinción,elmagallanews.cl,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.elmagallanews.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmagallanews.cl/noticia/medioambiente/descubren-huemules-en-magallanes-clave-para-conservacion-de-especie-en-peligro,https://cdn.elmagallanews.cl/sites/elmagallanews.cl/files/imagecache/380x285/imagen_noticia/eduardo-hernandez-heli-huemul-cabo-froward-feb2025-huemul-dsc9953_0.jpg,https://news.google.com/api/attachments/CC8iI0NnNWxhbU5FVmxobWJtaFZTMHQ0VFJDOUFSaUtBaWdCTWdB,"07/07/2025, 07:00 AM, +0000 UTC",2025-07-07T07:00:00Z,
13,Valioso registro de un huemul en el Parque Nacional Nahuel Huapi refuerza su conservación,La Angostura Digital,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.laangosturadigital.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.laangosturadigital.com.ar/2026/04/16/valioso-registro-de-un-huemul-en-el-parque-nacional-nahuel-huapi-refuerza-su-conservacion/,https://www.laangosturadigital.com.ar/wp-content/uploads/2026/04/Foto-huemul-avistaje-2-300x229.jpg,https://news.google.com/api/attachments/CC8iL0NnNXlUR2x2VDFKS2RVbFBhek5DVFJEbEFSaXNBaWdLTWdtVkFZNkdLcWhVaGdJ,"04/16/2026, 08:20 PM, +0000 UTC",2026-04-16T20:20:00Z,
14,Renace la esperanza: avistaron un huemul en peligro de extinción en Santa Cruz,Canal26,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.canal26.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.canal26.com/planeta/2026/02/01/renace-la-esperanza-avistaron-un-huemul-en-peligro-de-extincion-en-santa-cruz/,https://www.canal26.com/resizer/v2/BWQ75IOMMRE2PJRSPHPGQA3QBI.jpg?auth=8774e99a613b8fdd6b33d6ff78394f5088b4e01e88783eb890ae4b5abbd0a262&height=633&width=950&quality=70&smart=true,https://news.google.com/api/attachments/CC8iK0NnNVFYMng0VDFBMWNFcGpObFZhVFJERUF4aW5CU2dLTWdZVkVwSnVyUVU,"02/01/2026, 08:00 AM, +0000 UTC",2026-02-01T08:00:00Z,
15,Nuevo registro del huemul Newenche: fue hallado en perfecto estado en el Parque Nacional Nahuel Huapi,Argentina.gob.ar,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.argentina.gob.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.argentina.gob.ar/noticias/nuevo-registro-del-huemul-newenche-fue-hallado-en-perfecto-estado-en-el-parque-nacional,https://www.argentina.gob.ar/sites/default/files/huemul_newenche_en_el_pn_nahuel_huapi_01.jpeg,https://news.google.com/api/attachments/CC8iJ0NnNTZPWEJaUTJvNU5URjNVaTF5VFJDZkF4ampCU2dLTWdNQk5RWQ,"10/29/2025, 07:00 AM, +0000 UTC",2025-10-29T07:00:00Z,
16,Estrategia destinada a la conservación del huemul ha logrado disminuir en un 58% sus amenazas,La Discusión,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://ladiscusion.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://ladiscusion.cl/estrategia-destinada-a-la-conservacion-del-huemul-ha-logrado-disminuir-en-un-58-sus-amenazas/,https://ladiscusion.cl/wp-content/uploads/2025/08/WhatsApp-Image-2025-04-10-at-10.05.16-AM-1-865x593.webp,https://news.google.com/api/attachments/CC8iL0NnNDNWMU5YZFZkNWF6RmlWRVI2VFJES0F4aWRCU2dLTWdrWk1JNnlIR21LalFF,"08/09/2025, 07:00 AM, +0000 UTC",2025-08-09T07:00:00Z,
17,La cruzada público-privada que busca salvar a la especie nativa más emblemática de la Cordillera de los Andes,Diario Sustentable,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.diariosustentable.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariosustentable.com/2025/08/la-cruzada-publico-privada-que-busca-salvar-a-la-especie-nativa-mas-emblematica-de-la-cordillera-de-los-andes/,https://www.diariosustentable.com/wp-content/uploads/2025/08/Huemul-2-1-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNU9TRU5DYlRaa2NHaENUMWhyVFJERUF4aW5CU2dLTWdZdGhKaHZyUWM,"08/11/2025, 07:00 AM, +0000 UTC",2025-08-11T07:00:00Z,
18,Chile inaugura el primer hospital de huemules para salvar de la extinción al ciervo más austral del planeta,Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://noticiasambientales.com/animales/chile-inaugura-el-primer-hospital-de-huemules-para-salvar-de-la-extincion-al-ciervo-mas-austral-del-planeta/,https://storage.googleapis.com/media-cloud-na/2025/10/hospital-de-huemules.jpg.webp,https://news.google.com/api/attachments/CC8iK0NnNUJNM015UVdKZmFVOXFZWGh5VFJERUF4aW1CU2dLTWdZdFJZak9RUVE,"10/26/2025, 07:00 AM, +0000 UTC",2025-10-26T07:00:00Z,
19,Desarrollo productivo y protección del huemul marcan cierre de programas FIC en la Reserva de la Biósfera,La Discusión,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://ladiscusion.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://ladiscusion.cl/desarrollo-productivo-y-proteccion-del-huemul-marcan-cierre-de-programas-fic-en-la-reserva-de-la-biosfera/,https://ladiscusion.cl/wp-content/uploads/2024/04/image-2024-06-28T223940.990-1-642x409.jpg,https://news.google.com/api/attachments/CC8iK0NnNVJOekZMYlRCS2RFOU5PWGxvVFJDWkF4aUNCU2dLTWdZdGhZYk9zUVk,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z,
20,"El regreso del huemul, una muestra de historia de cooperación y esperanza para un emblema en peligro",Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://noticiasambientales.com/animales/el-regreso-del-huemul-una-muestra-de-historia-de-cooperacion-y-esperanza-para-un-emblema-en-peligro/,https://storage.googleapis.com/media-cloud-na/2025/10/huemul.jpeg,https://news.google.com/api/attachments/CC8iI0NnNW9TRWM1VmpsV2RqQkdUVGxIVFJDZkF4ampCU2dLTWdB,"10/30/2025, 07:00 AM, +0000 UTC",2025-10-30T07:00:00Z,Rocio Viveros
21,Corte Suprema respalda protección del huemul en proyecto hidroeléctrico,Diario Constitucional,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.diarioconstitucional.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diarioconstitucional.cl/2025/06/20/corte-suprema-respalda-proteccion-del-huemul-en-proyecto-hidroelectrico/,https://www.diarioconstitucional.cl/wp-content/uploads/2025/04/fotogrande_5_6050000-1-696x462.jpg,https://news.google.com/api/attachments/CC8iJ0NnNXJSWFZ6V2twNVMzSlhaMDE2VFJEREF4aW9CU2dLTWdNQmdBSQ,"06/20/2025, 07:00 AM, +0000 UTC",2025-06-20T07:00:00Z,
22,Registraron un huemul en el Parque Nacional Nahuel Huapi,NoticiasNQN,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.noticiasnqn.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.noticiasnqn.com.ar/noticias/2026/04/16/331046-registraron-un-huemul-en-el-parque-nacional-nahuel-huapi,https://noticiasnqn-s3.cdn.net.ar/s3i233/2026/04/noticiasnqn/images/02/55/59/2555985_924158df1c71a71bc6ba5a5aaa66e2244001d4deb84960a46967e0676a191708/lg.webp,https://news.google.com/api/attachments/CC8iL0NnNVdRMjg1U0d0eFJHSnJNVTB0VFJDdkJCaWxCQ2dLTWdrVkVKQ0hzcWRVU1FJ,"04/16/2026, 07:18 PM, +0000 UTC",2026-04-16T19:18:15Z,
23,"Newenche, el huemul que marcó un hito: operativo clave para salvar a una especie en peligro",Realidad Sanmartinense,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://realidadsm.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://realidadsm.com/2025/12/18/newenche-el-huemul-que-marco-un-hito-operativo-clave-para-salvar-a-una-especie-en-peligro/,https://i0.wp.com/realidadsm.com/wp-content/uploads/2025/12/image-111.png?fit=959%2C718&ssl=1,https://news.google.com/api/attachments/CC8iK0NnNXNaREUyYURkUFZrSkpjRnBTVFJEZkF4aUFCU2dLTWdZQk1KU3RJUW8,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z,
24,El huemul Newenche ya está camino al refugio,Neuquen Informa,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.neuqueninforma.gob.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.neuqueninforma.gob.ar/noticias/2025/12/18/253969-el-huemul-newenche-ya-esta-camino-al-refugio,https://cdn3.neuqueninforma.com.ar/s3i233/2025/12/neuqueninforma/images/02/40/42/2404214_87829c7c3db86854fb59555eb9027907786723d8a8743466b6206c86f2970f2e/lg.webp,https://news.google.com/api/attachments/CC8iK0NnNTJWbE4yTkdKRlRrVlpObnBPVFJERUF4aW1CU2dLTWdZQlVZeXR1UVk,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z,
25,"Newenche, el huemul juvenil que cruzó desde Chile, recorre las calles de San Martín de los Andes",LCR Diario Digital,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.lcr.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lcr.com.ar/noticias/2025/12/17/39442-newenche-el-huemul-juvenil-que-cruzo-desde-chile-recorre-las-calles-de-san-martin-de-los-andes,https://lcr-s3.cdn.net.ar/s3i233/2025/12/lcr/images/02/40/26/2402622_f01b1a4fd95ed658b8966d89f73f2e86ed9c7f78f5a87c20e38b5a9bfb368e70/lg.webp,https://news.google.com/api/attachments/CC8iK0NnNWZTVkppVUhaU05YbENNbUV6VFJDNEF4aTRCU2dLTWdhbHhJenN5UVE,"12/17/2025, 08:00 AM, +0000 UTC",2025-12-17T08:00:00Z,
26,Neuquén refuerza acciones con Chile para la conservación del huemul,Realidad Sanmartinense,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://realidadsm.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://realidadsm.com/2025/08/06/neuquen-refuerza-acciones-con-chile-para-la-conservacion-del-huemul/,https://i0.wp.com/realidadsm.com/wp-content/uploads/2025/08/image-28.png?fit=992%2C661&ssl=1,https://news.google.com/api/attachments/CC8iI0NnNVRVemt3Y21nM2QxSTJTbXd3VFJERUF4aW1CU2dLTWdB,"08/06/2025, 07:00 AM, +0000 UTC",2025-08-06T07:00:00Z,
27,“El bosque es vida”: abren convocatoria para concurso de dibujo sobre el huemul en Aysén,La Ruta de los Parques,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.rutadelosparques.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rutadelosparques.org/el-bosque-es-vida-abren-convocatoria-para-concurso-de-dibujo-sobre-el-huemul-en-aysen/,https://www.rutadelosparques.org/web/wp-content/uploads/2024/10/tcarchivevolcanchaitenimg4591_dkk9br-650x488.jpg,https://news.google.com/api/attachments/CC8iK0NnNUpYMVJhTVc5YWRUaFZhVTFDVFJEZ0F4al9CQ2dLTWdhWmxaRHFOUVk,"10/07/2024, 07:00 AM, +0000 UTC",2024-10-07T07:00:00Z,
28,“Senda del Huemul” para generar consciencia en la protección de la especie endémica,conaf.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conaf.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.conaf.cl/senda-del-huemul-para-generar-consciencia-en-la-proteccion-de-la-especie-endemica/,https://www.conaf.cl/wp-content/uploads/2025/03/19-03-2025.jpg,https://news.google.com/api/attachments/CC8iL0NnNDJObUo0ZUZoQ01ISjFXRVk0VFJDZkF4ampCU2dLTWdtRmtaQm1PaWRGN2dF,"03/19/2025, 07:00 AM, +0000 UTC",2025-03-19T07:00:00Z,
29,Chile y Argentina impulsan primer Corredor Transnacional para el Huemul en Los Ríos,Cooperativa Ciencia,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cooperativaciencia.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.cooperativaciencia.cl/medio-ambiente/2025/05/23/chile-y-argentina-impulsan-primer-corredor-transnacional-para-el-huemul-en-los-rios/,https://www.cooperativaciencia.cl/wp-content/uploads/2025/05/Huemul-2-1-768x432.jpg,https://news.google.com/api/attachments/CC8iK0NnNXBkakp2V25OT2JUUnRSVU51VFJDZkF4ampCU2dLTWdhOWNwUXlyUWM,"05/23/2025, 07:00 AM, +0000 UTC",2025-05-23T07:00:00Z,
30,Realizaron jornada sanitaria para mascotas en parajes cordilleranos para proteger al huemul,La Montaña Noticias,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.lamontana.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lamontana.com.ar/noticias/2026/03/26/14482-realizaron-jornada-sanitaria-para-mascotas-en-parajes-cordilleranos-para-proteger-al-huemul,https://lamontana-s3.cdn.net.ar/s3i233/2026/03/lamontana/images/02/52/65/2526565_66244827412ffbc44e3180a745314837b27d39141c7f1b6ff9ccc5c93b716612/sm.jpg,https://news.google.com/api/attachments/CC8iK0NnNTNiR0kxV1V0YVduTk5jM053VFJDcUJCaXFCQ2dLTWdhQkVacmtHQW8,"03/26/2026, 07:00 AM, +0000 UTC",2026-03-26T07:00:00Z,
31,Alerta y emoción en la Ruta de los Siete Lagos: el huemul “Newenche” volvió a cruzar y está bajo monitoreo,Realidad Sanmartinense,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://realidadsm.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://realidadsm.com/2025/11/05/alerta-y-emocion-en-la-ruta-de-los-siete-lagos-el-huemul-newenche-volvio-a-cruzar-y-esta-bajo-monitoreo/,https://i0.wp.com/realidadsm.com/wp-content/uploads/2025/11/image-12-e1762338245621.png?fit=921%2C556&ssl=1,https://news.google.com/api/attachments/CC8iK0NnNTJhbTExYjA5NFQzUnpSa3hHVFJDdUF4akpCU2dLTWdhaGRaZ0xMZ2c,"11/05/2025, 08:00 AM, +0000 UTC",2025-11-05T08:00:00Z,
32,Día del Huemul convoca actores clave para su conservación y sensibiliza a la comunidad local,MMA – Ministerio del Medio Ambiente,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mma.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://mma.gob.cl/dia-del-huemul-convoca-actores-clave-para-su-conservacion-y-sensibiliza-a-la-comunidad-local/,https://mma.gob.cl/wp-content/uploads/2023/11/image00005-1500x936.jpeg,https://news.google.com/api/attachments/CC8iK0NnNW9PWFIxVEhwUWRuWnpTbXd5VFJDMUF4aTlCU2dLTWdZTlE1SkdvUWc,"08/04/2023, 07:00 AM, +0000 UTC",2023-08-04T07:00:00Z,
33,El huemul en riesgo: el emblemático animal chileno que corre grave peligro de desaparecer,Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://noticiasambientales.com/animales/el-huemul-en-riesgo-el-emblematico-animal-chileno-que-corre-grave-peligro-de-desaparecer/,https://storage.googleapis.com/media-cloud-na/2025/07/huemul.webp,https://news.google.com/api/attachments/CC8iK0NnNVFaa05NT0RGVk5sUmZRM1I1VFJERUF4aW1CU2dLTWdhUlpKTElLUWM,"07/23/2025, 07:00 AM, +0000 UTC",2025-07-23T07:00:00Z,
34,"Reubicaron a Newenche, el huemul que recorrió San Martín de los Andes",Radio 3 Cadena Patagonia,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://radio3cadenapatagonia.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://radio3cadenapatagonia.com.ar/reubicaron-a-newenche-el-huemul-que-recorrio-san-martin-de-los-andes/,https://radio3cadenapatagonia.com.ar/wp-content/uploads/2025/12/Newenche.webp,https://news.google.com/api/attachments/CC8iK0NnNXpUM0JEUTFKaVQyOWhaRVZwVFJDZ0F4amhCU2dLTWdZQkVKSktEZ3M,"12/20/2025, 08:00 AM, +0000 UTC",2025-12-20T08:00:00Z,
35,"Presentaron un proyecto de recría para la conservación del huemul en Santa Cruz, el ciervo patagónico en peligro",Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://noticiasambientales.com/animales/presentaron-un-proyecto-de-recria-para-la-conservacion-del-huemul-en-santa-cruz-el-ciervo-patagonico-en-peligro/,https://storage.googleapis.com/media-cloud-na/2025/07/huemul-patagonia.png.webp,https://news.google.com/api/attachments/CC8iI0NnNW5WM3BvT0hZdFJVcHlRelJ4VFJDNUF4aTNCU2dLTWdB,"08/07/2025, 07:00 AM, +0000 UTC",2025-08-07T07:00:00Z,
36,Reactivan la Mesa Nacional del Huemul: buscan un trabajo conjunto entre provincias y Parques Nacionales,Ahora Calafate,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://ahoracalafate.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://ahoracalafate.com.ar/contenido/35125/reactivan-la-mesa-nacional-del-huemul-buscan-un-trabajo-conjunto-entre-provincia,https://ahoracalafate.com.ar/download/multimedia.normal.b7eda056a31af556.bm9ybWFsLndlYnA%3D.webp,https://news.google.com/api/attachments/CC8iI0NnNW9XVkUyZFdwbFZsOXhiRE5CVFJDS0F4aThCU2dLTWdB,"10/12/2025, 07:00 AM, +0000 UTC",2025-10-12T07:00:00Z,Guillermo Perez Luque
37,Día Internacional del Huemul: Conoce datos desconocidos del animal símbolo de nuestro escudo,Gobierno de Chile,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.gob.cl/noticias/dia-internacional-del-huemul-conoce-datos-desconocidos-del-animal-simbolo-de-nuestro-escudo/,https://s3.amazonaws.com/gobcl-prod/filer_public_thumbnails/public_files/Campa%C3%B1as/Corona-Virus/Reportes/dia-internacional-del-huemul.jpeg__1440x2000_q70_subsampling-2.jpg,https://news.google.com/api/attachments/CC8iK0NnNXFZVlJ1VUVoTFMyRmhaSGQwVFJERUF4aW5CU2dLTWdZeFZJeVBKUWc,"08/05/2023, 07:00 AM, +0000 UTC",2023-08-05T07:00:00Z,
