position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date
1,Luciérnagas en el Cerro Caracol: Un panorama de tiempo limitado en el pulmón verde de Concepción,Sabes.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://sabes.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://sabes.cl/2026/01/13/luciernagas-en-el-cerro-caracol-un-panorama-de-tiempo-limitado-en-el-pulmon-verde-de-concepcion/,https://assets.ondapress.com/sabescl/2026/01/sabes45c7ff9dbf8bbfe9f0fc39d4a9d-1768325268-480x270.jpg.webp,https://news.google.com/api/attachments/CC8iK0NnNHhMVFpMWVV4Q1RtZHNaSFZ1VFJDT0FoamdBeWdLTWdhSmRaTE5MUWM,"01/13/2026, 08:00 AM, +0000 UTC",2026-01-13T08:00:00Z
2,Denuncian ataque a perros abandonados usando veneno para caracoles en Hualpén: Habría al menos uno muerto,Meganoticias,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.meganoticias.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.meganoticias.cl/nacional/487746-denuncian-envenenamiento-perros-abandonados-veneno-para-caracoles-hualpen-brk-05-06-2025.html,https://images2-mega.cdn.mdstrm.com/meganoticias/2025/06/05/_487746_1_6841e9ea5ecc9.jpg?d=1200x675,https://news.google.com/api/attachments/CC8iL0NnNVJORTExYWxSZlZuUkZVRzV0VFJDZkF4ampCU2dLTWdtUlFaTFZJT2lwNndF,"06/05/2025, 07:00 AM, +0000 UTC",2025-06-05T07:00:00Z
3,Río Maipo de Melipilla se convierte en el humedal urbano más grande de Chile,24horas,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.24horas.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.24horas.cl/conciencia-24-7/sostenibilidad/rio-maipo-de-melipilla,https://www.24horas.cl/24horas/site/artic/20250916/imag/foto_0000000420250916112816/Rio-Maipo-Melipilla-Humedal-Urbano.jpg,https://news.google.com/api/attachments/CC8iJ0NnNWhUalkyV0doelRVTXpaa1F0VFJDb0FSaXNBaWdCTWdNQkVBOA,"09/16/2025, 07:00 AM, +0000 UTC",2025-09-16T07:00:00Z
4,Dos géneros nuevos de caracoles terrestres (Stylommatophora: Arionacea) de Chile,scielo.sa.cr,"https://encrypted-tbn0.gstatic.com/faviconV2?url=http://www.scielo.sa.cr&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442007000200032,https://www.scielo.sa.cr/img/fbpe/rbt/v55n2/3666i1.JPG,https://news.google.com/api/attachments/CC8iK0NnNVJUMUY1YlZSalZYaFROa0pTVFJEa0F4ajVCQ2dLTWdZWk5KVE1wUWc,"05/11/2019, 08:50 AM, +0000 UTC",2019-05-11T08:50:28Z
5,Tipos de hongos en el Gran Concepción y cómo reconocerlos: Consumo de especies tóxicas puede tener resultados mortales,Sabes.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://sabes.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://sabes.cl/2024/05/15/tipos-hongos-gran-concepcion-reconocerlos-consumo-especies-toxicas-tener-resultados-m/,https://assets.ondapress.com/sabescl/2024/05/recoleccion-hongos-concepcion-1200x630.jpg,https://news.google.com/api/attachments/CC8iI0NnNUNTMEpCV2pkQk5YbE1WVGxUVFJDUkF4ajhCU2dLTWdB,"05/15/2024, 07:00 AM, +0000 UTC",2024-05-15T07:00:00Z
