position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date
1,Rana de Hall: misterio de casi un siglo que investigador UdeC acabó para generar otro,Diario Concepción,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.diarioconcepcion.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diarioconcepcion.cl/ciencia-y-sociedad/2022/03/12/rana-de-hall-misterio-de-casi-un-siglo-que-investigador-udec-acabo-para-generar-otro.html,https://assets.diarioconcepcion.cl/2022/03/RANA-HALL-UDEC-850x400.jpg,https://news.google.com/api/attachments/CC8iL0NnNXNTR1oxV0VoZk5uVm1jVGxMVFJEOEFoaW5CaWdLTWdtQkVvWmxPYU5jUlFJ,"03/12/2022, 08:00 AM, +0000 UTC",2022-03-12T08:00:00Z
2,Trece especies chilenas se encuentran en peligro crítico,Teletrece,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.t13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.t13.cl/noticia/tendencias/medio-ambiente/13-nuevas-especies-chilenas-se-encuentran-peligro-critico-extincion,https://s.t13.cl/sites/default/files/styles/manualcrop_850x475/public/t13/field-imagen/2015-08/1439911623-sapo-de-pecho-espinoso-655x336.jpg.jpeg?itok=O5XrZb0Q,https://news.google.com/api/attachments/CC8iL0NnNHdNR05HV1RGRFRrMDJNakJDVFJDTUF4aUZCaWdLTWdtaE1aQ05vU1ZOS0FJ,"08/18/2015, 07:00 AM, +0000 UTC",2015-08-18T07:00:00Z
