position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date
1,¿Cuáles agregarías? Seis insectos que podemos ver en los cerros de la zona central en primavera,Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/cuales-agregarias-seis-insectos-que-podemos-ver-en-los-cerros-de-la-zona-central-en-primavera/,https://laderasur.com/wp-content/uploads/2024/11/madre-de-la-culebra-daniela-perez-orellana.jpg,https://news.google.com/api/attachments/CC8iK0NnNDNRVlU0YTBjd1MzaFdlRFYzVFJEREF4aW5CU2dLTWdZQlVJNHVwUWM,"11/14/2024, 08:00 AM, +0000 UTC",2024-11-14T08:00:00Z
2,Trece especies chilenas se encuentran en peligro crítico,Teletrece,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.t13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.t13.cl/noticia/tendencias/medio-ambiente/13-nuevas-especies-chilenas-se-encuentran-peligro-critico-extincion,https://s.t13.cl/sites/default/files/styles/manualcrop_850x475/public/t13/field-imagen/2015-08/1439911623-sapo-de-pecho-espinoso-655x336.jpg.jpeg?itok=O5XrZb0Q,https://news.google.com/api/attachments/CC8iL0NnNHdNR05HV1RGRFRrMDJNakJDVFJDTUF4aUZCaWdLTWdtaE1aQ05vU1ZOS0FJ,"08/18/2015, 07:00 AM, +0000 UTC",2015-08-18T07:00:00Z
